fecha_hora,hora,origen,p10,p50,p90
2042-09-10 09:00:00,9,simulado,19.45,81.77,107.56
2042-09-10 10:00:00,10,simulado,-20.00,35.10,77.79
2042-09-10 11:00:00,11,simulado,-20.00,5.35,61.84
2042-09-10 12:00:00,12,simulado,-20.00,-3.18,56.42
2042-09-10 13:00:00,13,simulado,-20.00,-7.19,57.03
2042-09-10 14:00:00,14,simulado,-20.00,-20.00,50.35
2042-09-10 15:00:00,15,simulado,-20.00,-20.00,38.68
2042-09-10 16:00:00,16,simulado,-20.00,-19.27,39.77
2042-09-10 17:00:00,17,simulado,-20.00,14.49,69.53
2042-09-10 18:00:00,18,simulado,-17.10,51.85,86.12
2042-09-10 19:00:00,19,simulado,57.61,98.05,127.90
2042-09-10 20:00:00,20,simulado,100.49,130.04,186.66
2042-09-10 21:00:00,21,simulado,97.78,139.81,228.56
2042-09-10 22:00:00,22,simulado,77.92,116.08,135.79
2042-09-10 23:00:00,23,simulado,57.57,100.86,118.54
2042-09-11 00:00:00,0,simulado,17.20,92.06,120.61
2042-09-11 01:00:00,1,simulado,0.57,80.89,111.37
2042-09-11 02:00:00,2,simulado,5.75,79.72,106.96
2042-09-11 03:00:00,3,simulado,0.04,77.25,106.83
2042-09-11 04:00:00,4,simulado,-3.16,70.52,101.92
2042-09-11 05:00:00,5,simulado,9.24,76.22,106.83
2042-09-11 06:00:00,6,simulado,25.92,92.53,111.15
2042-09-11 07:00:00,7,simulado,66.85,114.61,131.24
2042-09-11 08:00:00,8,simulado,70.37,108.17,131.92
2042-09-11 09:00:00,9,simulado,24.46,86.70,106.56
2042-09-11 10:00:00,10,simulado,-19.79,39.35,77.90
2042-09-11 11:00:00,11,simulado,-20.00,8.03,65.82
2042-09-11 12:00:00,12,simulado,-20.00,-2.85,65.16
2042-09-11 13:00:00,13,simulado,-20.00,-5.06,60.88
2042-09-11 14:00:00,14,simulado,-20.00,-8.28,56.63
2042-09-11 15:00:00,15,simulado,-20.00,-13.34,50.57
2042-09-11 16:00:00,16,simulado,-20.00,-8.57,55.73
2042-09-11 17:00:00,17,simulado,-20.00,26.99,66.29
2042-09-11 18:00:00,18,simulado,-5.99,58.28,88.74
2042-09-11 19:00:00,19,simulado,58.66,106.62,129.69
2042-09-11 20:00:00,20,simulado,105.82,135.88,190.22
2042-09-11 21:00:00,21,simulado,105.92,139.18,228.56
2042-09-11 22:00:00,22,simulado,78.70,116.88,138.05
2042-09-11 23:00:00,23,simulado,58.12,100.49,115.03
2042-09-12 00:00:00,0,simulado,24.67,98.70,121.74
2042-09-12 01:00:00,1,simulado,15.31,81.15,111.37
2042-09-12 02:00:00,2,simulado,9.60,82.45,106.96
2042-09-12 03:00:00,3,simulado,9.60,79.72,106.83
2042-09-12 04:00:00,4,simulado,19.21,74.66,95.16
2042-09-12 05:00:00,5,simulado,14.15,75.71,102.93
2042-09-12 06:00:00,6,simulado,35.46,91.49,113.10
2042-09-12 07:00:00,7,simulado,68.65,116.68,131.24
2042-09-12 08:00:00,8,simulado,78.42,115.91,135.64
2042-09-12 09:00:00,9,simulado,22.59,86.70,118.88
2042-09-12 10:00:00,10,simulado,-19.81,40.42,79.13
2042-09-12 11:00:00,11,simulado,-20.00,8.03,66.31
2042-09-12 12:00:00,12,simulado,-20.00,-2.85,65.82
2042-09-12 13:00:00,13,simulado,-20.00,-5.97,60.88
2042-09-12 14:00:00,14,simulado,-20.00,-12.00,56.63
2042-09-12 15:00:00,15,simulado,-20.00,-20.00,50.57
2042-09-12 16:00:00,16,simulado,-20.00,-11.55,55.73
2042-09-12 17:00:00,17,simulado,-20.00,15.82,69.53
2042-09-12 18:00:00,18,simulado,-5.43,54.00,86.57
2042-09-12 19:00:00,19,simulado,57.96,101.95,127.70
2042-09-12 20:00:00,20,simulado,105.82,131.79,187.01
2042-09-12 21:00:00,21,simulado,105.10,148.08,221.64
2042-09-12 22:00:00,22,simulado,78.70,117.67,135.79
2042-09-12 23:00:00,23,simulado,58.18,101.30,118.54
2042-09-13 00:00:00,0,simulado,47.25,103.60,143.79
2042-09-13 01:00:00,1,simulado,45.19,97.04,135.45
2042-09-13 02:00:00,2,simulado,38.09,92.24,129.90
2042-09-13 03:00:00,3,simulado,31.44,98.83,125.56
2042-09-13 04:00:00,4,simulado,29.80,95.76,121.89
2042-09-13 05:00:00,5,simulado,28.31,96.12,120.23
2042-09-13 06:00:00,6,simulado,29.80,86.89,125.70
2042-09-13 07:00:00,7,simulado,44.64,100.73,128.15
2042-09-13 08:00:00,8,simulado,26.07,95.76,112.81
2042-09-13 09:00:00,9,simulado,0.02,50.69,86.98
2042-09-13 10:00:00,10,simulado,-20.00,-11.73,59.16
2042-09-13 11:00:00,11,simulado,-20.00,-20.00,26.96
2042-09-13 12:00:00,12,simulado,-20.00,-20.00,16.04
2042-09-13 13:00:00,13,simulado,-20.00,-20.00,16.04
2042-09-13 14:00:00,14,simulado,-20.00,-20.00,5.01
2042-09-13 15:00:00,15,simulado,-20.00,-20.00,-4.36
2042-09-13 16:00:00,16,simulado,-20.00,-20.00,-0.99
2042-09-13 17:00:00,17,simulado,-20.00,-10.93,32.60
2042-09-13 18:00:00,18,simulado,-19.64,43.88,72.91
2042-09-13 19:00:00,19,simulado,28.98,97.94,128.51
2042-09-13 20:00:00,20,simulado,74.94,125.32,147.73
2042-09-13 21:00:00,21,simulado,60.26,133.72,166.56
2042-09-13 22:00:00,22,simulado,61.29,117.35,143.44
2042-09-13 23:00:00,23,simulado,33.96,106.67,135.35
2042-09-14 00:00:00,0,simulado,47.25,102.10,143.79
2042-09-14 01:00:00,1,simulado,45.19,96.12,135.45
2042-09-14 02:00:00,2,simulado,38.09,85.19,129.90
2042-09-14 03:00:00,3,simulado,31.44,90.44,125.39
2042-09-14 04:00:00,4,simulado,25.90,90.39,121.62
2042-09-14 05:00:00,5,simulado,23.60,84.18,120.02
2042-09-14 06:00:00,6,simulado,26.24,85.19,125.58
2042-09-14 07:00:00,7,simulado,38.24,88.61,128.15
2042-09-14 08:00:00,8,simulado,17.66,73.94,116.80
2042-09-14 09:00:00,9,simulado,-2.01,49.62,86.98
2042-09-14 10:00:00,10,simulado,-20.00,-12.45,31.21
2042-09-14 11:00:00,11,simulado,-20.00,-20.00,10.14
2042-09-14 12:00:00,12,simulado,-20.00,-20.00,-4.50
2042-09-14 13:00:00,13,simulado,-20.00,-20.00,-14.53
2042-09-14 14:00:00,14,simulado,-20.00,-20.00,-7.06
2042-09-14 15:00:00,15,simulado,-20.00,-20.00,-4.88
2042-09-14 16:00:00,16,simulado,-20.00,-20.00,-0.99
2042-09-14 17:00:00,17,simulado,-20.00,-10.93,29.26
2042-09-14 18:00:00,18,simulado,-20.00,43.88,71.59
2042-09-14 19:00:00,19,simulado,47.43,92.60,128.51
2042-09-14 20:00:00,20,simulado,73.55,120.02,147.73
2042-09-14 21:00:00,21,simulado,60.26,128.79,166.56
2042-09-14 22:00:00,22,simulado,66.11,111.98,142.32
2042-09-14 23:00:00,23,simulado,53.48,104.78,135.35
2042-09-15 00:00:00,0,simulado,17.20,98.70,121.74
2042-09-15 01:00:00,1,simulado,-4.82,82.95,111.37
2042-09-15 02:00:00,2,simulado,-2.42,84.28,104.20
2042-09-15 03:00:00,3,simulado,-6.25,80.29,96.48
2042-09-15 04:00:00,4,simulado,-13.35,75.82,97.20
2042-09-15 05:00:00,5,simulado,-8.31,77.72,102.35
2042-09-15 06:00:00,6,simulado,25.92,88.51,111.83
2042-09-15 07:00:00,7,simulado,67.84,111.46,129.12
2042-09-15 08:00:00,8,simulado,73.05,106.88,133.13
2042-09-15 09:00:00,9,simulado,19.45,81.29,107.56
2042-09-15 10:00:00,10,simulado,-20.00,35.10,79.13
2042-09-15 11:00:00,11,simulado,-20.00,4.84,66.31
2042-09-15 12:00:00,12,simulado,-20.00,-13.04,65.16
2042-09-15 13:00:00,13,simulado,-20.00,-13.29,60.88
2042-09-15 14:00:00,14,simulado,-20.00,-20.00,56.63
2042-09-15 15:00:00,15,simulado,-20.00,-20.00,50.57
2042-09-15 16:00:00,16,simulado,-20.00,-20.00,55.73
2042-09-15 17:00:00,17,simulado,-20.00,-0.35,69.53
2042-09-15 18:00:00,18,simulado,-11.02,32.31,86.57
2042-09-15 19:00:00,19,simulado,57.61,98.70,124.85
2042-09-15 20:00:00,20,simulado,100.49,128.59,176.91
2042-09-15 21:00:00,21,simulado,105.92,133.41,215.90
2042-09-15 22:00:00,22,simulado,70.98,113.62,138.05
2042-09-15 23:00:00,23,simulado,58.12,100.69,118.77
2042-09-16 00:00:00,0,simulado,15.31,98.70,121.74
2042-09-16 01:00:00,1,simulado,0.03,87.36,110.12
2042-09-16 02:00:00,2,simulado,4.94,83.48,104.20
2042-09-16 03:00:00,3,simulado,-0.58,81.77,96.48
2042-09-16 04:00:00,4,simulado,-4.18,76.22,95.52
2042-09-16 05:00:00,5,simulado,7.48,77.72,102.35
2042-09-16 06:00:00,6,simulado,25.92,94.58,113.10
2042-09-16 07:00:00,7,simulado,66.85,122.03,129.12
2042-09-16 08:00:00,8,simulado,68.65,118.42,135.49
2042-09-16 09:00:00,9,simulado,13.43,94.34,107.56
2042-09-16 10:00:00,10,simulado,-19.79,40.42,82.02
2042-09-16 11:00:00,11,simulado,-20.00,8.26,71.26
2042-09-16 12:00:00,12,simulado,-20.00,-0.51,66.02
2042-09-16 13:00:00,13,simulado,-20.00,-5.97,62.83
2042-09-16 14:00:00,14,simulado,-20.00,-12.00,64.77
2042-09-16 15:00:00,15,simulado,-20.00,-17.62,61.42
2042-09-16 16:00:00,16,simulado,-20.00,-9.87,65.51
2042-09-16 17:00:00,17,simulado,-20.00,15.95,69.54
2042-09-16 18:00:00,18,simulado,-3.49,54.00,91.58
2042-09-16 19:00:00,19,simulado,65.84,101.99,126.64
2042-09-16 20:00:00,20,simulado,112.96,133.06,186.66
2042-09-16 21:00:00,21,simulado,112.29,149.70,258.82
2042-09-16 22:00:00,22,simulado,85.81,117.86,135.79
2042-09-16 23:00:00,23,simulado,76.66,103.13,118.54
2042-09-17 00:00:00,0,simulado,17.20,94.37,120.61
2042-09-17 01:00:00,1,simulado,0.57,82.95,110.12
2042-09-17 02:00:00,2,simulado,5.75,81.87,104.05
2042-09-17 03:00:00,3,simulado,0.04,79.72,95.62
2042-09-17 04:00:00,4,simulado,-3.16,76.02,95.52
2042-09-17 05:00:00,5,simulado,9.24,78.16,99.25
2042-09-17 06:00:00,6,simulado,25.92,90.34,113.10
2042-09-17 07:00:00,7,simulado,66.85,114.87,129.12
2042-09-17 08:00:00,8,simulado,70.19,115.91,133.37
2042-09-17 09:00:00,9,simulado,19.45,92.29,107.56
2042-09-17 10:00:00,10,simulado,-19.79,41.99,79.13
2042-09-17 11:00:00,11,simulado,-20.00,8.26,66.31
2042-09-17 12:00:00,12,simulado,-20.00,3.13,65.82
2042-09-17 13:00:00,13,simulado,-20.00,-5.06,62.83
2042-09-17 14:00:00,14,simulado,-20.00,-8.28,64.77
2042-09-17 15:00:00,15,simulado,-20.00,-17.62,61.42
2042-09-17 16:00:00,16,simulado,-20.00,-10.08,65.51
2042-09-17 17:00:00,17,simulado,-20.00,15.82,69.54
2042-09-17 18:00:00,18,simulado,-3.49,51.85,89.02
2042-09-17 19:00:00,19,simulado,57.96,101.74,126.00
2042-09-17 20:00:00,20,simulado,105.82,132.32,180.94
2042-09-17 21:00:00,21,simulado,97.78,139.81,221.15
2042-09-17 22:00:00,22,simulado,78.70,115.68,135.79
2042-09-17 23:00:00,23,simulado,58.18,101.03,113.37
2042-09-18 00:00:00,0,simulado,17.20,92.06,115.23
2042-09-18 01:00:00,1,simulado,-4.82,81.14,109.48
2042-09-18 02:00:00,2,simulado,-2.42,79.61,104.04
2042-09-18 03:00:00,3,simulado,-6.25,78.61,95.04
2042-09-18 04:00:00,4,simulado,-13.35,73.50,92.62
2042-09-18 05:00:00,5,simulado,-8.31,77.72,98.91
2042-09-18 06:00:00,6,simulado,25.92,91.49,111.83
2042-09-18 07:00:00,7,simulado,66.85,118.49,132.86
2042-09-18 08:00:00,8,simulado,70.37,118.42,135.64
2042-09-18 09:00:00,9,simulado,25.07,94.09,107.56
2042-09-18 10:00:00,10,simulado,-19.77,43.55,78.90
2042-09-18 11:00:00,11,simulado,-20.00,8.26,65.82
2042-09-18 12:00:00,12,simulado,-20.00,1.82,65.16
2042-09-18 13:00:00,13,simulado,-20.00,-5.06,61.07
2042-09-18 14:00:00,14,simulado,-20.00,-14.92,57.44
2042-09-18 15:00:00,15,simulado,-20.00,-18.81,51.65
2042-09-18 16:00:00,16,simulado,-20.00,-11.55,56.71
2042-09-18 17:00:00,17,simulado,-20.00,19.54,69.53
2042-09-18 18:00:00,18,simulado,-3.49,57.57,86.17
2042-09-18 19:00:00,19,simulado,58.66,101.95,127.70
2042-09-18 20:00:00,20,simulado,105.82,132.32,190.22
2042-09-18 21:00:00,21,simulado,105.92,140.44,228.56
2042-09-18 22:00:00,22,simulado,77.92,115.87,135.79
2042-09-18 23:00:00,23,simulado,57.57,101.57,115.03
2042-09-19 00:00:00,0,simulado,17.20,96.69,115.77
2042-09-19 01:00:00,1,simulado,0.57,81.13,110.12
2042-09-19 02:00:00,2,simulado,5.75,79.49,104.20
2042-09-19 03:00:00,3,simulado,0.04,79.72,96.48
2042-09-19 04:00:00,4,simulado,-3.16,75.82,95.69
2042-09-19 05:00:00,5,simulado,9.24,76.22,102.35
2042-09-19 06:00:00,6,simulado,20.28,91.49,111.83
2042-09-19 07:00:00,7,simulado,64.43,114.87,128.30
2042-09-19 08:00:00,8,simulado,68.65,115.91,133.13
2042-09-19 09:00:00,9,simulado,19.45,87.15,106.56
2042-09-19 10:00:00,10,simulado,-19.79,40.42,81.19
2042-09-19 11:00:00,11,simulado,-20.00,8.26,71.26
2042-09-19 12:00:00,12,simulado,-20.00,-2.85,65.82
2042-09-19 13:00:00,13,simulado,-20.00,-5.97,61.07
2042-09-19 14:00:00,14,simulado,-20.00,-7.92,57.44
2042-09-19 15:00:00,15,simulado,-20.00,-13.34,51.65
2042-09-19 16:00:00,16,simulado,-20.00,-10.08,56.71
2042-09-19 17:00:00,17,simulado,-20.00,19.54,69.53
2042-09-19 18:00:00,18,simulado,-11.02,53.78,86.12
2042-09-19 19:00:00,19,simulado,57.61,101.74,126.64
2042-09-19 20:00:00,20,simulado,100.49,132.32,190.22
2042-09-19 21:00:00,21,simulado,106.07,140.44,221.64
2042-09-19 22:00:00,22,simulado,85.10,116.08,132.03
2042-09-19 23:00:00,23,simulado,61.14,101.03,113.37
2042-09-20 00:00:00,0,simulado,58.02,103.60,143.79
2042-09-20 01:00:00,1,simulado,53.73,96.12,135.45
2042-09-20 02:00:00,2,simulado,43.71,92.24,129.90
2042-09-20 03:00:00,3,simulado,34.32,98.83,125.39
2042-09-20 04:00:00,4,simulado,25.90,95.76,121.62
2042-09-20 05:00:00,5,simulado,23.60,96.12,120.02
2042-09-20 06:00:00,6,simulado,26.24,86.89,125.58
2042-09-20 07:00:00,7,simulado,38.24,88.61,128.15
2042-09-20 08:00:00,8,simulado,17.66,95.76,116.80
2042-09-20 09:00:00,9,simulado,-0.19,50.69,91.29
2042-09-20 10:00:00,10,simulado,-20.00,-12.09,61.95
2042-09-20 11:00:00,11,simulado,-20.00,-20.00,29.97
2042-09-20 12:00:00,12,simulado,-20.00,-20.00,18.98
2042-09-20 13:00:00,13,simulado,-20.00,-20.00,17.23
2042-09-20 14:00:00,14,simulado,-20.00,-20.00,3.31
2042-09-20 15:00:00,15,simulado,-20.00,-20.00,-20.00
2042-09-20 16:00:00,16,simulado,-20.00,-20.00,-8.57
2042-09-20 17:00:00,17,simulado,-20.00,-14.26,29.26
2042-09-20 18:00:00,18,simulado,-20.00,37.92,71.59
2042-09-20 19:00:00,19,simulado,45.59,95.27,128.51
2042-09-20 20:00:00,20,simulado,74.80,125.32,147.73
2042-09-20 21:00:00,21,simulado,66.61,135.82,166.56
2042-09-20 22:00:00,22,simulado,65.63,118.65,142.32
2042-09-20 23:00:00,23,simulado,51.52,108.21,135.35
2042-09-21 00:00:00,0,simulado,43.15,102.10,143.79
2042-09-21 01:00:00,1,simulado,40.21,96.12,135.45
2042-09-21 02:00:00,2,simulado,35.17,85.19,129.90
2042-09-21 03:00:00,3,simulado,28.68,90.44,125.39
2042-09-21 04:00:00,4,simulado,23.37,90.39,121.62
2042-09-21 05:00:00,5,simulado,22.27,84.18,120.02
2042-09-21 06:00:00,6,simulado,23.15,85.19,125.58
2042-09-21 07:00:00,7,simulado,34.68,88.61,128.15
2042-09-21 08:00:00,8,simulado,16.95,73.94,116.80
2042-09-21 09:00:00,9,simulado,-2.01,49.62,90.64
2042-09-21 10:00:00,10,simulado,-20.00,-12.45,59.16
2042-09-21 11:00:00,11,simulado,-20.00,-20.00,26.96
2042-09-21 12:00:00,12,simulado,-20.00,-20.00,16.04
2042-09-21 13:00:00,13,simulado,-20.00,-20.00,16.04
2042-09-21 14:00:00,14,simulado,-20.00,-20.00,3.31
2042-09-21 15:00:00,15,simulado,-20.00,-20.00,-4.88
2042-09-21 16:00:00,16,simulado,-20.00,-20.00,-0.99
2042-09-21 17:00:00,17,simulado,-20.00,-14.26,29.26
2042-09-21 18:00:00,18,simulado,-20.00,43.88,71.59
2042-09-21 19:00:00,19,simulado,28.98,95.27,128.51
2042-09-21 20:00:00,20,simulado,73.55,124.23,147.73
2042-09-21 21:00:00,21,simulado,60.26,133.72,166.56
2042-09-21 22:00:00,22,simulado,61.29,118.65,142.32
2042-09-21 23:00:00,23,simulado,33.96,106.67,135.35
2042-09-22 00:00:00,0,simulado,17.20,96.69,115.09
2042-09-22 01:00:00,1,simulado,13.84,81.14,110.12
2042-09-22 02:00:00,2,simulado,9.22,79.49,104.20
2042-09-22 03:00:00,3,simulado,8.65,77.93,96.48
2042-09-22 04:00:00,4,simulado,7.75,72.01,95.52
2042-09-22 05:00:00,5,simulado,11.72,77.72,102.35
2042-09-22 06:00:00,6,simulado,33.25,92.53,113.10
2042-09-22 07:00:00,7,simulado,67.74,114.87,132.86
2042-09-22 08:00:00,8,simulado,70.19,112.02,133.13
2042-09-22 09:00:00,9,simulado,25.07,89.72,107.56
2042-09-22 10:00:00,10,simulado,-19.79,44.53,75.16
2042-09-22 11:00:00,11,simulado,-20.00,21.27,65.82
2042-09-22 12:00:00,12,simulado,-20.00,3.13,65.16
2042-09-22 13:00:00,13,simulado,-20.00,-5.06,60.88
2042-09-22 14:00:00,14,simulado,-20.00,-9.08,56.63
2042-09-22 15:00:00,15,simulado,-20.00,-17.62,50.57
2042-09-22 16:00:00,16,simulado,-20.00,-11.55,55.73
2042-09-22 17:00:00,17,simulado,-20.00,15.82,69.53
2042-09-22 18:00:00,18,simulado,-3.49,51.85,88.74
2042-09-22 19:00:00,19,simulado,57.61,98.87,126.64
2042-09-22 20:00:00,20,simulado,105.82,131.79,186.66
2042-09-22 21:00:00,21,simulado,97.78,137.36,221.64
2042-09-22 22:00:00,22,simulado,70.98,113.62,135.79
2042-09-22 23:00:00,23,simulado,57.57,100.45,113.54
2042-09-23 00:00:00,0,simulado,17.20,92.06,115.77
2042-09-23 01:00:00,1,simulado,0.57,81.13,110.12
2042-09-23 02:00:00,2,simulado,5.75,80.51,104.04
2042-09-23 03:00:00,3,simulado,0.04,79.17,95.52
2042-09-23 04:00:00,4,simulado,-3.16,76.22,95.52
2042-09-23 05:00:00,5,simulado,9.24,78.61,98.91
2042-09-23 06:00:00,6,simulado,24.92,94.58,111.96
2042-09-23 07:00:00,7,simulado,64.43,118.49,132.86
2042-09-23 08:00:00,8,simulado,70.37,115.96,135.49
2042-09-23 09:00:00,9,simulado,22.28,92.29,108.08
2042-09-23 10:00:00,10,simulado,-19.79,43.55,79.13
2042-09-23 11:00:00,11,simulado,-20.00,8.26,66.31
2042-09-23 12:00:00,12,simulado,-20.00,3.13,65.16
2042-09-23 13:00:00,13,simulado,-20.00,-0.35,60.88
2042-09-23 14:00:00,14,simulado,-20.00,-7.57,56.63
2042-09-23 15:00:00,15,simulado,-20.00,-8.87,50.57
2042-09-23 16:00:00,16,simulado,-20.00,-10.08,55.73
2042-09-23 17:00:00,17,simulado,-20.00,19.54,69.53
2042-09-23 18:00:00,18,simulado,-3.49,55.78,88.74
2042-09-23 19:00:00,19,simulado,58.66,101.99,127.70
2042-09-23 20:00:00,20,simulado,107.56,132.69,190.22
2042-09-23 21:00:00,21,simulado,112.98,139.18,228.56
2042-09-23 22:00:00,22,simulado,85.81,116.05,138.12
2042-09-23 23:00:00,23,simulado,76.66,101.57,115.03
2042-09-24 00:00:00,0,simulado,24.67,92.06,115.77
2042-09-24 01:00:00,1,simulado,0.57,81.15,109.48
2042-09-24 02:00:00,2,simulado,5.75,79.72,104.20
2042-09-24 03:00:00,3,simulado,0.04,79.17,96.48
2042-09-24 04:00:00,4,simulado,-3.16,73.50,95.52
2042-09-24 05:00:00,5,simulado,9.24,75.71,102.35
2042-09-24 06:00:00,6,simulado,32.51,88.51,113.10
2042-09-24 07:00:00,7,simulado,66.85,114.87,131.24
2042-09-24 08:00:00,8,simulado,72.78,116.19,135.49
2042-09-24 09:00:00,9,simulado,24.46,87.15,107.56
2042-09-24 10:00:00,10,simulado,-19.79,41.99,77.79
2042-09-24 11:00:00,11,simulado,-20.00,6.82,62.23
2042-09-24 12:00:00,12,simulado,-20.00,1.82,57.29
2042-09-24 13:00:00,13,simulado,-20.00,-3.05,57.61
2042-09-24 14:00:00,14,simulado,-20.00,-9.08,51.79
2042-09-24 15:00:00,15,simulado,-20.00,-17.62,40.95
2042-09-24 16:00:00,16,simulado,-20.00,-11.55,42.35
2042-09-24 17:00:00,17,simulado,-20.00,17.75,69.53
2042-09-24 18:00:00,18,simulado,-5.43,57.57,86.57
2042-09-24 19:00:00,19,simulado,57.61,101.83,127.70
2042-09-24 20:00:00,20,simulado,105.82,131.27,224.58
2042-09-24 21:00:00,21,simulado,105.92,135.53,228.56
2042-09-24 22:00:00,22,simulado,85.10,116.05,138.78
2042-09-24 23:00:00,23,simulado,58.18,101.03,115.38
2042-09-25 00:00:00,0,simulado,24.67,97.69,115.77
2042-09-25 01:00:00,1,simulado,0.57,81.15,109.54
2042-09-25 02:00:00,2,simulado,5.75,83.48,104.48
2042-09-25 03:00:00,3,simulado,0.04,80.29,97.52
2042-09-25 04:00:00,4,simulado,-3.16,76.22,97.20
2042-09-25 05:00:00,5,simulado,9.24,79.22,102.41
2042-09-25 06:00:00,6,simulado,32.51,94.58,113.26
2042-09-25 07:00:00,7,simulado,67.74,120.09,132.86
2042-09-25 08:00:00,8,simulado,73.05,116.19,135.64
2042-09-25 09:00:00,9,simulado,22.59,87.15,112.69
2042-09-25 10:00:00,10,simulado,-19.81,40.42,78.90
2042-09-25 11:00:00,11,simulado,-20.00,5.61,62.23
2042-09-25 12:00:00,12,simulado,-20.00,-3.18,57.29
2042-09-25 13:00:00,13,simulado,-20.00,-8.34,57.41
2042-09-25 14:00:00,14,simulado,-20.00,-20.00,50.98
2042-09-25 15:00:00,15,simulado,-20.00,-20.00,39.87
2042-09-25 16:00:00,16,simulado,-20.00,-19.27,41.37
2042-09-25 17:00:00,17,simulado,-20.00,15.15,65.93
2042-09-25 18:00:00,18,simulado,-5.99,53.78,86.57
2042-09-25 19:00:00,19,simulado,57.96,98.87,127.70
2042-09-25 20:00:00,20,simulado,100.49,129.33,190.22
2042-09-25 21:00:00,21,simulado,97.78,134.80,221.64
2042-09-25 22:00:00,22,simulado,78.70,115.68,136.02
2042-09-25 23:00:00,23,simulado,57.57,100.49,118.77
2042-09-26 00:00:00,0,simulado,24.67,90.20,115.23
2042-09-26 01:00:00,1,simulado,13.84,81.13,110.12
2042-09-26 02:00:00,2,simulado,9.22,79.49,106.96
2042-09-26 03:00:00,3,simulado,8.65,78.61,106.83
2042-09-26 04:00:00,4,simulado,7.75,75.82,95.69
2042-09-26 05:00:00,5,simulado,11.72,77.72,102.93
2042-09-26 06:00:00,6,simulado,33.25,91.49,111.83
2042-09-26 07:00:00,7,simulado,67.84,118.49,131.24
2042-09-26 08:00:00,8,simulado,73.05,118.42,135.51
2042-09-26 09:00:00,9,simulado,27.97,94.93,107.56
2042-09-26 10:00:00,10,simulado,-18.40,46.19,78.90
2042-09-26 11:00:00,11,simulado,-20.00,24.36,65.82
2042-09-26 12:00:00,12,simulado,-20.00,9.81,65.16
2042-09-26 13:00:00,13,simulado,-20.00,0.32,60.88
2042-09-26 14:00:00,14,simulado,-20.00,-7.43,56.63
2042-09-26 15:00:00,15,simulado,-20.00,-9.22,50.57
2042-09-26 16:00:00,16,simulado,-20.00,-9.66,55.73
2042-09-26 17:00:00,17,simulado,-20.00,27.47,69.53
2042-09-26 18:00:00,18,simulado,1.63,58.23,86.12
2042-09-26 19:00:00,19,simulado,57.96,106.62,127.70
2042-09-26 20:00:00,20,simulado,105.29,135.88,190.22
2042-09-26 21:00:00,21,simulado,105.92,142.99,228.56
2042-09-26 22:00:00,22,simulado,78.70,113.84,135.79
2042-09-26 23:00:00,23,simulado,58.12,101.03,112.54
2042-09-27 00:00:00,0,simulado,47.25,99.80,143.79
2042-09-27 01:00:00,1,simulado,45.19,90.37,135.45
2042-09-27 02:00:00,2,simulado,38.09,82.50,129.90
2042-09-27 03:00:00,3,simulado,31.44,62.24,125.39
2042-09-27 04:00:00,4,simulado,25.90,63.11,121.62
2042-09-27 05:00:00,5,simulado,23.60,72.94,120.02
2042-09-27 06:00:00,6,simulado,26.24,72.94,125.58
2042-09-27 07:00:00,7,simulado,38.24,83.28,128.15
2042-09-27 08:00:00,8,simulado,17.66,70.67,112.81
2042-09-27 09:00:00,9,simulado,-2.01,49.62,90.64
2042-09-27 10:00:00,10,simulado,-20.00,-12.45,59.16
2042-09-27 11:00:00,11,simulado,-20.00,-20.00,26.96
2042-09-27 12:00:00,12,simulado,-20.00,-20.00,16.04
2042-09-27 13:00:00,13,simulado,-20.00,-20.00,16.04
2042-09-27 14:00:00,14,simulado,-20.00,-20.00,3.31
2042-09-27 15:00:00,15,simulado,-20.00,-20.00,-4.88
2042-09-27 16:00:00,16,simulado,-20.00,-20.00,-0.99
2042-09-27 17:00:00,17,simulado,-20.00,-14.26,29.26
2042-09-27 18:00:00,18,simulado,-20.00,40.90,71.59
2042-09-27 19:00:00,19,simulado,28.98,92.60,125.92
2042-09-27 20:00:00,20,simulado,73.55,124.23,143.79
2042-09-27 21:00:00,21,simulado,60.26,131.63,157.71
2042-09-27 22:00:00,22,simulado,61.29,117.35,142.32
2042-09-27 23:00:00,23,simulado,33.96,106.67,135.35
2042-09-28 00:00:00,0,simulado,47.25,103.60,143.79
2042-09-28 01:00:00,1,simulado,45.19,97.04,135.45
2042-09-28 02:00:00,2,simulado,38.09,92.24,129.90
2042-09-28 03:00:00,3,simulado,31.44,98.83,125.39
2042-09-28 04:00:00,4,simulado,25.90,95.76,121.62
2042-09-28 05:00:00,5,simulado,23.60,96.12,120.02
2042-09-28 06:00:00,6,simulado,26.24,86.89,125.58
2042-09-28 07:00:00,7,simulado,38.24,100.73,128.15
2042-09-28 08:00:00,8,simulado,25.23,95.76,116.80
2042-09-28 09:00:00,9,simulado,-2.01,50.69,86.58
2042-09-28 10:00:00,10,simulado,-20.00,-12.45,59.16
2042-09-28 11:00:00,11,simulado,-20.00,-20.00,26.96
2042-09-28 12:00:00,12,simulado,-20.00,-20.00,16.04
2042-09-28 13:00:00,13,simulado,-20.00,-20.00,16.04
2042-09-28 14:00:00,14,simulado,-20.00,-20.00,3.31
2042-09-28 15:00:00,15,simulado,-20.00,-20.00,-4.88
2042-09-28 16:00:00,16,simulado,-20.00,-20.00,-0.99
