fecha_hora,hora,p10,p50,p90,origen
2028-04-15 03:00:00,3,1.63,54.52,123.63,fundamental
2028-04-15 04:00:00,4,7.07,52.95,125.20,fundamental
2028-04-15 05:00:00,5,6.50,55.16,120.54,fundamental
2028-04-15 06:00:00,6,6.27,55.91,126.26,fundamental
2028-04-15 07:00:00,7,0.00,39.45,98.86,fundamental
2028-04-15 08:00:00,8,-0.03,15.18,50.54,fundamental
2028-04-15 09:00:00,9,-0.77,2.16,14.96,fundamental
2028-04-15 10:00:00,10,-0.76,0.00,3.70,fundamental
2028-04-15 11:00:00,11,-1.50,0.00,2.06,fundamental
2028-04-15 12:00:00,12,-1.22,0.00,1.75,fundamental
2028-04-15 13:00:00,13,-1.94,0.00,1.59,fundamental
2028-04-15 14:00:00,14,-2.06,0.00,2.17,fundamental
2028-04-15 15:00:00,15,-1.38,0.00,3.08,fundamental
2028-04-15 16:00:00,16,-1.24,0.16,10.73,fundamental
2028-04-15 17:00:00,17,-0.81,3.64,40.46,fundamental
2028-04-15 18:00:00,18,0.00,29.26,92.89,fundamental
2028-04-15 19:00:00,19,5.61,53.12,135.50,fundamental
2028-04-15 20:00:00,20,12.05,77.29,178.58,fundamental
2028-04-15 21:00:00,21,16.37,85.34,197.07,fundamental
2028-04-15 22:00:00,22,15.91,80.00,185.93,fundamental
2028-04-15 23:00:00,23,13.32,72.72,161.25,fundamental
2028-04-16 00:00:00,0,14.24,77.67,159.43,fundamental
2028-04-16 01:00:00,1,10.02,67.35,137.00,fundamental
2028-04-16 02:00:00,2,9.15,59.49,134.22,fundamental
2028-04-16 03:00:00,3,7.58,55.11,126.78,fundamental
2028-04-16 04:00:00,4,9.07,56.81,124.98,fundamental
2028-04-16 05:00:00,5,12.42,57.15,127.18,fundamental
2028-04-16 06:00:00,6,9.15,59.66,121.33,fundamental
2028-04-16 07:00:00,7,4.50,40.88,97.07,fundamental
2028-04-16 08:00:00,8,0.00,15.44,68.33,fundamental
2028-04-16 09:00:00,9,-1.00,2.89,26.84,fundamental
2028-04-16 10:00:00,10,-1.54,0.00,6.19,fundamental
2028-04-16 11:00:00,11,-1.51,0.00,2.46,fundamental
2028-04-16 12:00:00,12,-1.94,0.00,1.72,fundamental
2028-04-16 13:00:00,13,-2.10,0.00,1.17,fundamental
2028-04-16 14:00:00,14,-2.06,0.00,1.81,fundamental
2028-04-16 15:00:00,15,-2.00,0.00,1.56,fundamental
2028-04-16 16:00:00,16,-1.21,0.00,2.70,fundamental
2028-04-16 17:00:00,17,-0.66,0.65,12.06,fundamental
2028-04-16 18:00:00,18,-0.10,14.29,56.79,fundamental
2028-04-16 19:00:00,19,4.87,47.46,95.44,fundamental
2028-04-16 20:00:00,20,12.49,68.01,146.88,fundamental
2028-04-16 21:00:00,21,22.83,88.98,181.26,fundamental
2028-04-16 22:00:00,22,18.51,84.06,170.84,fundamental
2028-04-16 23:00:00,23,14.52,71.32,150.14,fundamental
2028-04-17 00:00:00,0,12.02,83.54,169.61,fundamental
2028-04-17 01:00:00,1,10.96,69.90,150.80,fundamental
2028-04-17 02:00:00,2,9.84,64.46,135.40,fundamental
2028-04-17 03:00:00,3,9.19,64.59,128.93,fundamental
2028-04-17 04:00:00,4,9.87,64.12,129.78,fundamental
2028-04-17 05:00:00,5,9.07,74.72,143.86,fundamental
2028-04-17 06:00:00,6,19.36,90.59,164.59,fundamental
2028-04-17 07:00:00,7,17.77,80.95,157.41,fundamental
2028-04-17 08:00:00,8,6.54,55.01,113.03,fundamental
2028-04-17 09:00:00,9,-0.01,19.82,44.75,fundamental
2028-04-17 10:00:00,10,-1.01,0.69,8.68,fundamental
2028-04-17 11:00:00,11,-2.08,0.00,2.15,fundamental
2028-04-17 12:00:00,12,-0.82,0.00,2.17,fundamental
2028-04-17 13:00:00,13,-1.00,0.00,1.95,fundamental
2028-04-17 14:00:00,14,-1.48,0.00,2.02,fundamental
2028-04-17 15:00:00,15,-1.51,0.00,3.04,fundamental
2028-04-17 16:00:00,16,-0.12,2.05,12.86,fundamental
2028-04-17 17:00:00,17,-0.01,24.39,60.74,fundamental
2028-04-17 18:00:00,18,8.24,64.21,119.78,fundamental
2028-04-17 19:00:00,19,21.28,99.74,193.40,fundamental
2028-04-17 20:00:00,20,28.85,124.20,249.12,fundamental
2028-04-17 21:00:00,21,36.72,133.04,270.54,fundamental
2028-04-17 22:00:00,22,28.05,122.53,228.22,fundamental
2028-04-17 23:00:00,23,21.90,106.11,189.39,fundamental
2028-04-18 00:00:00,0,15.08,100.39,163.27,fundamental
2028-04-18 01:00:00,1,16.16,88.82,152.07,fundamental
2028-04-18 02:00:00,2,11.98,84.25,143.29,fundamental
2028-04-18 03:00:00,3,16.44,84.32,146.43,fundamental
2028-04-18 04:00:00,4,20.25,84.30,144.91,fundamental
2028-04-18 05:00:00,5,21.28,91.75,153.81,fundamental
2028-04-18 06:00:00,6,15.19,107.01,183.26,fundamental
2028-04-18 07:00:00,7,15.30,98.59,186.91,fundamental
2028-04-18 08:00:00,8,12.77,66.22,126.12,fundamental
2028-04-18 09:00:00,9,0.00,29.32,63.23,fundamental
2028-04-18 10:00:00,10,-0.34,3.08,16.99,fundamental
2028-04-18 11:00:00,11,-1.01,0.00,4.15,fundamental
2028-04-18 12:00:00,12,-1.00,0.00,1.85,fundamental
2028-04-18 13:00:00,13,-1.57,0.00,1.87,fundamental
2028-04-18 14:00:00,14,-2.06,0.00,2.31,fundamental
2028-04-18 15:00:00,15,-1.71,0.00,2.43,fundamental
2028-04-18 16:00:00,16,-0.60,1.64,10.36,fundamental
2028-04-18 17:00:00,17,-0.01,25.26,56.60,fundamental
2028-04-18 18:00:00,18,7.41,59.33,118.72,fundamental
2028-04-18 19:00:00,19,16.52,88.46,189.93,fundamental
2028-04-18 20:00:00,20,20.75,120.98,226.90,fundamental
2028-04-18 21:00:00,21,17.72,131.46,231.41,fundamental
2028-04-18 22:00:00,22,20.20,114.86,214.30,fundamental
2028-04-18 23:00:00,23,18.14,93.13,168.88,fundamental
2028-04-19 00:00:00,0,11.47,78.64,167.43,fundamental
2028-04-19 01:00:00,1,9.24,68.10,145.08,fundamental
2028-04-19 02:00:00,2,9.04,63.59,140.04,fundamental
2028-04-19 03:00:00,3,7.28,67.87,131.47,fundamental
2028-04-19 04:00:00,4,5.61,68.95,139.73,fundamental
2028-04-19 05:00:00,5,5.85,66.41,133.03,fundamental
2028-04-19 06:00:00,6,6.70,82.60,148.34,fundamental
2028-04-19 07:00:00,7,4.98,67.66,137.25,fundamental
2028-04-19 08:00:00,8,0.00,45.58,88.65,fundamental
2028-04-19 09:00:00,9,-0.45,9.69,37.82,fundamental
2028-04-19 10:00:00,10,-1.03,0.00,6.26,fundamental
2028-04-19 11:00:00,11,-2.02,0.00,2.10,fundamental
2028-04-19 12:00:00,12,-2.01,0.00,1.54,fundamental
2028-04-19 13:00:00,13,-2.10,0.00,1.69,fundamental
2028-04-19 14:00:00,14,-1.87,0.00,2.02,fundamental
2028-04-19 15:00:00,15,-1.21,0.00,3.37,fundamental
2028-04-19 16:00:00,16,-0.62,1.42,17.84,fundamental
2028-04-19 17:00:00,17,-0.01,29.43,73.60,fundamental
2028-04-19 18:00:00,18,1.19,62.64,128.65,fundamental
2028-04-19 19:00:00,19,9.68,89.59,199.08,fundamental
2028-04-19 20:00:00,20,18.26,99.08,212.94,fundamental
2028-04-19 21:00:00,21,24.80,108.68,241.29,fundamental
2028-04-19 22:00:00,22,26.68,109.31,202.50,fundamental
2028-04-19 23:00:00,23,13.12,93.79,169.96,fundamental
2028-04-20 00:00:00,0,9.34,61.51,163.66,fundamental
2028-04-20 01:00:00,1,8.49,58.35,155.76,fundamental
2028-04-20 02:00:00,2,7.41,60.77,134.16,fundamental
2028-04-20 03:00:00,3,8.44,56.77,132.44,fundamental
2028-04-20 04:00:00,4,8.87,59.84,122.83,fundamental
2028-04-20 05:00:00,5,10.40,60.64,136.23,fundamental
2028-04-20 06:00:00,6,11.47,74.29,160.02,fundamental
2028-04-20 07:00:00,7,11.18,60.16,157.77,fundamental
2028-04-20 08:00:00,8,2.59,36.05,109.31,fundamental
2028-04-20 09:00:00,9,-0.15,11.10,49.20,fundamental
2028-04-20 10:00:00,10,-0.95,0.82,10.19,fundamental
2028-04-20 11:00:00,11,-1.00,0.00,2.88,fundamental
2028-04-20 12:00:00,12,-1.54,0.00,1.65,fundamental
2028-04-20 13:00:00,13,-1.39,0.00,1.66,fundamental
2028-04-20 14:00:00,14,-1.18,0.00,1.79,fundamental
2028-04-20 15:00:00,15,-1.51,0.00,2.32,fundamental
2028-04-20 16:00:00,16,-1.00,0.87,9.15,fundamental
2028-04-20 17:00:00,17,-0.02,13.47,49.31,fundamental
2028-04-20 18:00:00,18,1.15,49.56,98.26,fundamental
2028-04-20 19:00:00,19,10.56,73.80,144.87,fundamental
2028-04-20 20:00:00,20,13.53,104.22,211.16,fundamental
2028-04-20 21:00:00,21,19.46,120.51,234.35,fundamental
2028-04-20 22:00:00,22,13.34,108.83,195.11,fundamental
2028-04-20 23:00:00,23,9.67,94.46,164.92,fundamental
2028-04-21 00:00:00,0,6.85,75.53,163.09,fundamental
2028-04-21 01:00:00,1,9.42,68.11,145.17,fundamental
2028-04-21 02:00:00,2,9.34,62.10,131.50,fundamental
2028-04-21 03:00:00,3,9.32,64.16,133.72,fundamental
2028-04-21 04:00:00,4,9.39,66.97,129.14,fundamental
2028-04-21 05:00:00,5,9.73,68.46,133.85,fundamental
2028-04-21 06:00:00,6,11.47,85.96,156.50,fundamental
2028-04-21 07:00:00,7,11.36,77.14,153.28,fundamental
2028-04-21 08:00:00,8,2.72,42.96,102.78,fundamental
2028-04-21 09:00:00,9,-0.03,15.34,61.55,fundamental
2028-04-21 10:00:00,10,-0.83,1.83,18.69,fundamental
2028-04-21 11:00:00,11,-1.03,0.00,4.85,fundamental
2028-04-21 12:00:00,12,-1.01,0.00,3.75,fundamental
2028-04-21 13:00:00,13,-0.83,0.00,3.45,fundamental
2028-04-21 14:00:00,14,-1.24,0.00,5.58,fundamental
2028-04-21 15:00:00,15,-1.30,0.00,9.34,fundamental
2028-04-21 16:00:00,16,-0.07,3.20,39.17,fundamental
2028-04-21 17:00:00,17,0.00,30.89,80.10,fundamental
2028-04-21 18:00:00,18,10.36,62.35,134.06,fundamental
2028-04-21 19:00:00,19,12.66,97.41,181.04,fundamental
2028-04-21 20:00:00,20,15.44,114.29,205.57,fundamental
2028-04-21 21:00:00,21,17.70,123.86,227.46,fundamental
2028-04-21 22:00:00,22,14.64,113.10,194.88,fundamental
2028-04-21 23:00:00,23,15.86,97.24,181.88,fundamental
2028-04-22 00:00:00,0,13.04,80.06,153.28,fundamental
2028-04-22 01:00:00,1,14.13,72.07,138.18,fundamental
2028-04-22 02:00:00,2,15.16,65.05,132.45,fundamental
2028-04-22 03:00:00,3,11.07,63.02,123.64,fundamental
2028-04-22 04:00:00,4,10.64,63.72,120.24,fundamental
2028-04-22 05:00:00,5,10.21,62.81,121.08,fundamental
2028-04-22 06:00:00,6,13.83,67.17,130.37,fundamental
2028-04-22 07:00:00,7,5.80,46.60,98.51,fundamental
2028-04-22 08:00:00,8,-0.00,17.93,58.53,fundamental
2028-04-22 09:00:00,9,-0.91,2.59,30.05,fundamental
2028-04-22 10:00:00,10,-1.50,0.33,6.92,fundamental
2028-04-22 11:00:00,11,-1.27,0.00,2.51,fundamental
2028-04-22 12:00:00,12,-1.99,0.00,1.65,fundamental
2028-04-22 13:00:00,13,-0.83,0.00,2.47,fundamental
2028-04-22 14:00:00,14,-1.00,0.00,3.04,fundamental
2028-04-22 15:00:00,15,-1.33,0.00,5.39,fundamental
2028-04-22 16:00:00,16,-0.22,1.80,26.67,fundamental
2028-04-22 17:00:00,17,-0.01,14.84,50.37,fundamental
2028-04-22 18:00:00,18,5.95,45.08,94.77,fundamental
2028-04-22 19:00:00,19,9.23,62.82,133.50,fundamental
2028-04-22 20:00:00,20,11.47,83.26,173.93,fundamental
2028-04-22 21:00:00,21,15.78,100.97,190.67,fundamental
2028-04-22 22:00:00,22,15.65,94.01,173.78,fundamental
2028-04-22 23:00:00,23,11.81,81.05,155.14,fundamental
2028-04-23 00:00:00,0,11.47,79.13,159.25,fundamental
2028-04-23 01:00:00,1,11.12,71.21,134.66,fundamental
2028-04-23 02:00:00,2,8.56,68.50,145.80,fundamental
2028-04-23 03:00:00,3,6.17,62.35,123.42,fundamental
2028-04-23 04:00:00,4,4.50,58.09,110.28,fundamental
2028-04-23 05:00:00,5,4.02,56.28,99.82,fundamental
2028-04-23 06:00:00,6,0.58,46.93,92.94,fundamental
2028-04-23 07:00:00,7,0.00,32.53,72.03,fundamental
2028-04-23 08:00:00,8,-0.27,4.95,32.06,fundamental
2028-04-23 09:00:00,9,-1.86,0.08,8.97,fundamental
2028-04-23 10:00:00,10,-2.10,0.00,2.25,fundamental
2028-04-23 11:00:00,11,-2.00,0.00,1.77,fundamental
2028-04-23 12:00:00,12,-2.10,0.00,1.48,fundamental
2028-04-23 13:00:00,13,-1.42,-0.01,1.20,fundamental
2028-04-23 14:00:00,14,-1.22,0.00,1.40,fundamental
2028-04-23 15:00:00,15,-2.10,0.00,1.79,fundamental
2028-04-23 16:00:00,16,-1.07,0.00,2.94,fundamental
2028-04-23 17:00:00,17,-1.03,0.98,14.02,fundamental
2028-04-23 18:00:00,18,-0.04,29.08,67.52,fundamental
2028-04-23 19:00:00,19,-0.01,57.59,108.00,fundamental
2028-04-23 20:00:00,20,0.61,84.91,169.39,fundamental
2028-04-23 21:00:00,21,3.81,103.95,204.02,fundamental
2028-04-23 22:00:00,22,5.80,89.49,185.36,fundamental
2028-04-23 23:00:00,23,8.77,79.90,157.70,fundamental
2028-04-24 00:00:00,0,9.93,77.35,162.39,fundamental
2028-04-24 01:00:00,1,9.07,64.54,150.90,fundamental
2028-04-24 02:00:00,2,7.24,55.97,136.67,fundamental
2028-04-24 03:00:00,3,8.83,61.06,142.96,fundamental
2028-04-24 04:00:00,4,11.58,62.93,135.95,fundamental
2028-04-24 05:00:00,5,11.91,65.20,131.94,fundamental
2028-04-24 06:00:00,6,10.81,78.67,156.30,fundamental
2028-04-24 07:00:00,7,14.02,74.72,142.18,fundamental
2028-04-24 08:00:00,8,6.25,53.81,103.68,fundamental
2028-04-24 09:00:00,9,-0.03,25.04,48.98,fundamental
2028-04-24 10:00:00,10,-1.10,1.11,10.75,fundamental
2028-04-24 11:00:00,11,-1.54,0.00,3.20,fundamental
2028-04-24 12:00:00,12,-1.54,0.00,2.22,fundamental
2028-04-24 13:00:00,13,-1.35,0.00,2.09,fundamental
2028-04-24 14:00:00,14,-1.83,0.00,2.58,fundamental
2028-04-24 15:00:00,15,-1.03,0.00,4.69,fundamental
2028-04-24 16:00:00,16,-0.32,3.85,20.53,fundamental
2028-04-24 17:00:00,17,0.00,33.04,74.94,fundamental
2028-04-24 18:00:00,18,7.80,69.52,130.56,fundamental
2028-04-24 19:00:00,19,18.44,114.01,204.75,fundamental
2028-04-24 20:00:00,20,18.33,131.75,235.63,fundamental
2028-04-24 21:00:00,21,22.69,145.40,254.63,fundamental
2028-04-24 22:00:00,22,21.15,127.71,248.55,fundamental
2028-04-24 23:00:00,23,23.88,115.45,226.47,fundamental
2028-04-25 00:00:00,0,23.23,104.43,167.82,fundamental
2028-04-25 01:00:00,1,18.33,96.20,153.58,fundamental
2028-04-25 02:00:00,2,10.79,89.41,145.62,fundamental
2028-04-25 03:00:00,3,15.45,90.18,148.28,fundamental
2028-04-25 04:00:00,4,26.55,92.31,157.71,fundamental
2028-04-25 05:00:00,5,25.85,98.07,158.62,fundamental
2028-04-25 06:00:00,6,22.36,106.29,179.67,fundamental
2028-04-25 07:00:00,7,23.27,100.43,164.13,fundamental
2028-04-25 08:00:00,8,11.28,64.23,119.69,fundamental
2028-04-25 09:00:00,9,-0.01,32.46,56.07,fundamental
2028-04-25 10:00:00,10,-0.22,5.40,14.08,fundamental
2028-04-25 11:00:00,11,-0.86,0.00,3.43,fundamental
2028-04-25 12:00:00,12,-2.10,0.00,2.32,fundamental
2028-04-25 13:00:00,13,-1.51,0.00,2.15,fundamental
2028-04-25 14:00:00,14,-1.01,0.00,2.15,fundamental
2028-04-25 15:00:00,15,-2.00,0.00,3.29,fundamental
2028-04-25 16:00:00,16,-0.51,5.90,15.20,fundamental
2028-04-25 17:00:00,17,-0.00,31.75,57.90,fundamental
2028-04-25 18:00:00,18,7.41,61.70,98.32,fundamental
2028-04-25 19:00:00,19,11.84,96.96,154.47,fundamental
2028-04-25 20:00:00,20,17.98,114.68,194.63,fundamental
2028-04-25 21:00:00,21,20.36,130.15,213.94,fundamental
2028-04-25 22:00:00,22,29.87,118.14,187.79,fundamental
2028-04-25 23:00:00,23,27.88,101.94,173.56,fundamental
2028-04-26 00:00:00,0,27.09,92.16,146.25,fundamental
2028-04-26 01:00:00,1,20.72,84.75,128.03,fundamental
2028-04-26 02:00:00,2,15.85,81.24,119.91,fundamental
2028-04-26 03:00:00,3,21.22,79.33,129.22,fundamental
2028-04-26 04:00:00,4,17.42,80.24,132.90,fundamental
2028-04-26 05:00:00,5,19.55,82.34,134.03,fundamental
2028-04-26 06:00:00,6,11.70,98.85,159.27,fundamental
2028-04-26 07:00:00,7,10.84,87.04,146.42,fundamental
2028-04-26 08:00:00,8,6.80,57.29,99.44,fundamental
2028-04-26 09:00:00,9,0.00,25.84,58.67,fundamental
2028-04-26 10:00:00,10,-0.60,2.51,15.01,fundamental
2028-04-26 11:00:00,11,-0.96,0.00,3.94,fundamental
2028-04-26 12:00:00,12,-1.16,0.00,2.42,fundamental
2028-04-26 13:00:00,13,-1.53,0.00,2.07,fundamental
2028-04-26 14:00:00,14,-1.73,0.00,3.32,fundamental
2028-04-26 15:00:00,15,-0.90,0.00,5.22,fundamental
2028-04-26 16:00:00,16,-0.85,1.80,23.93,fundamental
2028-04-26 17:00:00,17,0.00,24.31,66.97,fundamental
2028-04-26 18:00:00,18,7.98,59.64,124.49,fundamental
2028-04-26 19:00:00,19,21.16,92.99,180.16,fundamental
2028-04-26 20:00:00,20,29.64,119.77,219.66,fundamental
2028-04-26 21:00:00,21,40.67,135.77,231.18,fundamental
2028-04-26 22:00:00,22,41.37,125.37,215.92,fundamental
2028-04-26 23:00:00,23,28.68,110.84,184.64,fundamental
2028-04-27 00:00:00,0,19.36,100.56,166.24,fundamental
2028-04-27 01:00:00,1,16.90,93.81,139.23,fundamental
2028-04-27 02:00:00,2,12.02,85.70,125.06,fundamental
2028-04-27 03:00:00,3,12.21,82.74,139.39,fundamental
2028-04-27 04:00:00,4,16.12,81.22,143.14,fundamental
2028-04-27 05:00:00,5,19.72,84.50,153.19,fundamental
2028-04-27 06:00:00,6,26.43,96.97,186.51,fundamental
2028-04-27 07:00:00,7,12.99,85.96,162.19,fundamental
2028-04-27 08:00:00,8,7.20,54.93,117.26,fundamental
2028-04-27 09:00:00,9,-0.04,21.17,68.88,fundamental
2028-04-27 10:00:00,10,-0.62,1.36,21.95,fundamental
2028-04-27 11:00:00,11,-1.50,0.00,8.10,fundamental
2028-04-27 12:00:00,12,-1.83,0.00,2.72,fundamental
2028-04-27 13:00:00,13,-2.00,0.00,3.15,fundamental
2028-04-27 14:00:00,14,-1.39,0.00,4.21,fundamental
2028-04-27 15:00:00,15,-1.11,0.00,7.40,fundamental
2028-04-27 16:00:00,16,-0.79,1.68,32.16,fundamental
2028-04-27 17:00:00,17,-0.30,14.36,70.93,fundamental
2028-04-27 18:00:00,18,8.80,56.61,121.19,fundamental
2028-04-27 19:00:00,19,27.68,92.51,168.72,fundamental
2028-04-27 20:00:00,20,33.06,123.01,203.99,fundamental
2028-04-27 21:00:00,21,44.12,133.46,244.09,fundamental
2028-04-27 22:00:00,22,44.56,122.87,222.09,fundamental
2028-04-27 23:00:00,23,33.09,110.60,211.75,fundamental
2028-04-28 00:00:00,0,29.93,92.83,179.76,fundamental
2028-04-28 01:00:00,1,18.93,82.96,155.16,fundamental
2028-04-28 02:00:00,2,18.66,76.53,137.38,fundamental
2028-04-28 03:00:00,3,20.78,75.61,145.48,fundamental
2028-04-28 04:00:00,4,23.57,73.67,149.18,fundamental
2028-04-28 05:00:00,5,24.76,79.45,147.53,fundamental
2028-04-28 06:00:00,6,25.97,91.74,186.77,fundamental
2028-04-28 07:00:00,7,13.31,82.63,155.92,fundamental
2028-04-28 08:00:00,8,9.51,54.46,113.41,fundamental
2028-04-28 09:00:00,9,-0.01,25.75,68.64,fundamental
2028-04-28 10:00:00,10,-0.83,1.94,25.34,fundamental
2028-04-28 11:00:00,11,-0.60,0.41,7.26,fundamental
2028-04-28 12:00:00,12,-0.51,0.24,3.60,fundamental
2028-04-28 13:00:00,13,-0.87,0.41,3.07,fundamental
2028-04-28 14:00:00,14,-1.00,0.00,3.72,fundamental
2028-04-28 15:00:00,15,-0.91,0.00,6.61,fundamental
2028-04-28 16:00:00,16,-0.85,6.19,29.45,fundamental
2028-04-28 17:00:00,17,0.00,33.75,69.48,fundamental
2028-04-28 18:00:00,18,10.73,63.76,131.44,fundamental
2028-04-28 19:00:00,19,32.20,101.59,189.68,fundamental
2028-04-28 20:00:00,20,36.31,125.54,221.90,fundamental
2028-04-28 21:00:00,21,25.99,134.87,227.42,fundamental
2028-04-28 22:00:00,22,22.57,127.70,217.04,fundamental
2028-04-28 23:00:00,23,31.75,118.59,193.87,fundamental
2028-04-29 00:00:00,0,24.71,104.76,182.45,fundamental
2028-04-29 01:00:00,1,15.64,96.31,163.59,fundamental
2028-04-29 02:00:00,2,22.40,84.92,154.66,fundamental
2028-04-29 03:00:00,3,20.02,79.75,142.22,fundamental
2028-04-29 04:00:00,4,14.42,74.89,129.07,fundamental
2028-04-29 05:00:00,5,12.01,75.90,131.66,fundamental
2028-04-29 06:00:00,6,11.51,69.61,123.83,fundamental
2028-04-29 07:00:00,7,6.89,55.75,92.03,fundamental
2028-04-29 08:00:00,8,0.00,36.83,63.84,fundamental
2028-04-29 09:00:00,9,-0.28,13.09,30.69,fundamental
2028-04-29 10:00:00,10,-1.80,0.50,7.40,fundamental
2028-04-29 11:00:00,11,-1.87,0.00,2.53,fundamental
2028-04-29 12:00:00,12,-1.29,0.00,2.04,fundamental
2028-04-29 13:00:00,13,-2.04,0.00,1.87,fundamental
2028-04-29 14:00:00,14,-1.23,0.00,1.86,fundamental
2028-04-29 15:00:00,15,-1.00,0.00,2.84,fundamental
2028-04-29 16:00:00,16,-0.55,1.11,7.05,fundamental
2028-04-29 17:00:00,17,-0.03,10.91,35.36,fundamental
2028-04-29 18:00:00,18,4.80,47.47,84.09,fundamental
2028-04-29 19:00:00,19,7.44,71.43,125.45,fundamental
2028-04-29 20:00:00,20,13.88,94.60,165.98,fundamental
2028-04-29 21:00:00,21,18.31,111.80,180.48,fundamental
2028-04-29 22:00:00,22,12.55,112.52,192.27,fundamental
2028-04-29 23:00:00,23,19.78,104.33,189.77,fundamental
2028-04-30 00:00:00,0,25.76,97.82,172.32,fundamental
2028-04-30 01:00:00,1,21.88,82.06,149.97,fundamental
2028-04-30 02:00:00,2,14.72,75.62,135.33,fundamental
2028-04-30 03:00:00,3,16.20,73.47,143.45,fundamental
2028-04-30 04:00:00,4,15.01,75.82,129.17,fundamental
2028-04-30 05:00:00,5,14.56,73.64,126.52,fundamental
2028-04-30 06:00:00,6,10.60,72.49,119.46,fundamental
2028-04-30 07:00:00,7,8.70,54.43,96.08,fundamental
2028-04-30 08:00:00,8,0.00,28.24,56.96,fundamental
2028-04-30 09:00:00,9,-0.16,7.25,18.94,fundamental
2028-04-30 10:00:00,10,-1.04,0.11,4.22,fundamental
2028-04-30 11:00:00,11,-0.65,0.00,1.99,fundamental
2028-04-30 12:00:00,12,-1.22,0.00,1.71,fundamental
2028-04-30 13:00:00,13,-0.97,0.00,1.75,fundamental
2028-04-30 14:00:00,14,-2.01,0.00,1.72,fundamental
2028-04-30 15:00:00,15,-1.59,0.00,2.06,fundamental
2028-04-30 16:00:00,16,-1.26,0.19,6.56,fundamental
2028-04-30 17:00:00,17,-0.06,9.63,36.42,fundamental
2028-04-30 18:00:00,18,-0.00,38.23,85.35,fundamental
2028-04-30 19:00:00,19,14.55,62.24,137.23,fundamental
2028-04-30 20:00:00,20,13.99,88.02,180.33,fundamental
2028-04-30 21:00:00,21,17.86,107.92,200.75,fundamental
2028-04-30 22:00:00,22,15.34,97.52,191.24,fundamental
2028-04-30 23:00:00,23,15.90,84.31,184.39,fundamental
2028-05-01 00:00:00,0,19.87,91.83,171.16,fundamental
2028-05-01 01:00:00,1,14.95,85.95,168.10,fundamental
2028-05-01 02:00:00,2,17.29,77.35,145.75,fundamental
2028-05-01 03:00:00,3,12.55,74.87,149.55,fundamental
2028-05-01 04:00:00,4,14.65,73.85,146.55,fundamental
2028-05-01 05:00:00,5,15.10,80.88,152.72,fundamental
2028-05-01 06:00:00,6,20.38,87.48,171.68,fundamental
2028-05-01 07:00:00,7,10.31,69.80,135.01,fundamental
2028-05-01 08:00:00,8,6.08,45.96,93.98,fundamental
2028-05-01 09:00:00,9,-0.13,11.44,37.89,fundamental
2028-05-01 10:00:00,10,-1.00,0.65,8.33,fundamental
2028-05-01 11:00:00,11,-1.27,0.00,2.31,fundamental
2028-05-01 12:00:00,12,-1.27,0.00,1.95,fundamental
2028-05-01 13:00:00,13,-2.00,0.00,1.74,fundamental
2028-05-01 14:00:00,14,-2.10,0.00,1.98,fundamental
2028-05-01 15:00:00,15,-1.87,0.00,3.30,fundamental
2028-05-01 16:00:00,16,-1.50,0.00,13.88,fundamental
2028-05-01 17:00:00,17,-0.20,18.29,51.24,fundamental
2028-05-01 18:00:00,18,4.97,49.06,100.47,fundamental
2028-05-01 19:00:00,19,15.22,85.55,165.32,fundamental
2028-05-01 20:00:00,20,26.84,112.37,218.99,fundamental
2028-05-01 21:00:00,21,21.45,124.66,217.83,fundamental
2028-05-01 22:00:00,22,17.65,118.39,214.45,fundamental
2028-05-01 23:00:00,23,20.45,103.23,196.40,fundamental
2028-05-02 00:00:00,0,13.48,89.37,170.48,fundamental
2028-05-02 01:00:00,1,10.13,77.21,147.88,fundamental
2028-05-02 02:00:00,2,15.89,72.85,129.22,fundamental
2028-05-02 03:00:00,3,16.74,70.28,130.30,fundamental
2028-05-02 04:00:00,4,11.33,68.16,130.47,fundamental
2028-05-02 05:00:00,5,11.25,72.12,131.43,fundamental
2028-05-02 06:00:00,6,10.30,74.99,138.16,fundamental
2028-05-02 07:00:00,7,9.07,65.29,122.81,fundamental
2028-05-02 08:00:00,8,0.00,34.86,71.95,fundamental
2028-05-02 09:00:00,9,-0.18,8.80,40.19,fundamental
2028-05-02 10:00:00,10,-1.02,0.73,7.88,fundamental
2028-05-02 11:00:00,11,-1.00,0.00,3.04,fundamental
2028-05-02 12:00:00,12,-1.36,0.00,2.46,fundamental
2028-05-02 13:00:00,13,-0.99,0.00,2.57,fundamental
2028-05-02 14:00:00,14,-0.82,0.00,3.62,fundamental
2028-05-02 15:00:00,15,-1.54,0.00,6.10,fundamental
2028-05-02 16:00:00,16,-0.63,3.08,18.71,fundamental
2028-05-02 17:00:00,17,0.00,24.88,62.63,fundamental
2028-05-02 18:00:00,18,9.34,58.74,124.25,fundamental
2028-05-02 19:00:00,19,23.83,98.35,180.97,fundamental
2028-05-02 20:00:00,20,31.81,125.03,228.51,fundamental
2028-05-02 21:00:00,21,20.36,133.95,236.41,fundamental
2028-05-02 22:00:00,22,19.79,123.93,228.94,fundamental
