fecha,hydro_mw,pump_mw,nuclear_mw,ccgt_mw,fuel_mw,coal_mw
2023-11-11,12861.5,2980.4,6125.5,19533.40714285715,7.9,1478.0
2023-11-12,12557.125,2991.97916666667,6125.5,19800.6,7.9,1478.0
2023-11-13,12450.22083333333,3095.9875,6125.5,18839.5375,7.9,1478.0
2023-11-14,12605.11666666667,2896.97916666667,6125.5,19646.37916666667,7.9,1478.0
2023-11-15,12803.11666666667,2887.6875,6125.5,18874.20416666667,7.9,1478.0
2023-11-16,12979.90833333333,2841.6,6125.5,19047.7,7.9,1478.0
2023-11-17,13167.5,2893.2,6053.18333333333,19018.54166666667,7.9,1478.0
2023-11-18,13167.5,2877.65217391304,5926.62916666667,18923.2,7.9,1478.0
2023-11-19,12907.8375,2809.87916666667,6125.5,19392.3625,7.9,1478.0
2023-11-20,12809.00833333333,2570.75,6125.5,19426.6,7.9,1478.0
2023-11-21,12729.9,2333.8125,6107.42083333333,18948.91666666667,7.9,1478.0
2023-11-22,12855.95,1765.4,6125.5,18874.225,7.9,1478.0
2023-11-23,12708.55833333333,2086.7625,6125.5,18577.10833333333,7.9,1456.86666666667
2023-11-24,12835.7125,2268.86666666667,6125.5,18921.29583333333,7.9,1478.0
2023-11-25,12832.625,2092.7,6125.5,18945.5375,7.9,1397.1
2023-11-26,12657.13333333333,2021.98333333333,6125.5,18516.33333333333,7.9,1316.2
2023-11-27,12615.65833333333,2003.5,6125.5,18657.475,7.9,1316.2
2023-11-28,12625.26666666667,2003.5,6125.5,18311.88333333334,7.9,1336.2
2023-11-29,12733.07916666667,2049.5,6125.5,18272.59583333333,7.9,1336.2
2023-11-30,12889.49166666667,2079.3375,6125.5,18360.71666666667,7.9,1336.2
2023-12-01,13091.175,2230.7,6125.5,18339.54166666667,7.9,1336.2
